,bias,sentiment,pos,PosScore,NegScore,Gloss,c2
66780,"[39, 0]","[6, 0, 4, 20, 9]",n,0.0,0.0,container into which liquid is poured to create a given shape when it hardens,cast
75234,"[39, 0]","[6, 0, 4, 20, 9]",n,0.0,0.0,"the visual appearance of something or someone; ""the delicate cast of his features""",cast
106946,"[39, 0]","[6, 0, 4, 20, 9]",n,0.0,0.0,the actors in a play,cast
35967,"[9, 0]","[0, 0, 0, 7, 2]",n,0.0,0.0,"a specific piece of work required to be done as a duty or for a specific fee; ""estimates of the city's loss on that job ranged as high as a million dollars""; ""the job of repairing the engine took several hours""; ""the endless task of classifying the samples""; ""the farmer's morning chores""",task
36653,"[9, 0]","[0, 0, 0, 7, 2]",n,0.0,0.0,"any piece of work that is undertaken or attempted; ""he prepared for great undertakings""",task
112614,"[1, 3]","[3, 0, 0, 0, 1]",n,0.0,0.0,joint capital (with Mecca) of Saudi Arabia located in the central oasis; largest city in Saudi Arabia,riyadh
32224,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,the act or process of changing the color of something,colour
60065,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,a flag that shows its nationality,colour
60067,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,"a distinguishing emblem; ""his tie proclaimed his school colors""",colour
75217,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,the appearance of objects (or light sources) described in terms of a person's perception of their hue and lightness (or brightness) and saturation,colour
75239,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.25,"an outward or token appearance or form that is deliberately misleading; ""he hoped his claims would have a semblance of authenticity""; ""he tried to give his falsehood the gloss of moral sanction""; ""the situation soon took on a different color""",colour
77887,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,"a visual attribute of things that results from the light they emit or transmit or reflect; ""a white color is made up of many different wavelengths of light""",colour
77888,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,"a visual attribute of things that results from the light they emit or transmit or reflect; ""a white color is made up of many different wavelengths of light""",colour
78263,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,"the timbre of a musical sound; ""the recording fails to capture the true color of the original music""",colour
80151,"[1, 1]","[2, 0, 0, 0, 0]",n,0.375,0.0,"interest and variety and intensity; ""the Puritan Period was lacking in color""; ""the characters were delineated with exceptional vividness""",colour
86128,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,"(physics) the characteristic of quarks that determines their role in the strong interaction; ""each flavor of quarks comes in three colors""",colour
100897,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,"a digestible substance used to give color to food; ""food color made from vegetable dyes""",colour
104784,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,a race with skin pigmentation different from the white race (especially Blacks),colour
35160,"[4, 1]","[2, 1, 1, 0, 1]",n,0.0,0.0,the craft of a roofer,roof
69890,"[4, 1]","[2, 1, 1, 0, 1]",n,0.0,0.0,a protective covering that covers or forms the top of a building,roof
69891,"[4, 1]","[2, 1, 1, 0, 1]",n,0.0,0.0,protective covering on top of a motor vehicle,roof
69893,"[4, 1]","[2, 1, 1, 0, 1]",n,0.0,0.0,material used to construct a roof,roof
92335,"[4, 1]","[2, 1, 1, 0, 1]",n,0.0,0.0,"an upper limit on what is allowed; ""he put a ceiling on the number of women who worked for him""; ""there was a roof on salaries""; ""they established a cap for prices""",roof
115962,"[4, 1]","[2, 1, 1, 0, 1]",n,0.0,0.0,"the inner top surface of a covered area or hollow space; ""the roof of the cave was very high""; ""I could see the roof of the bear's mouth""",roof
89051,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,"the introductory section of a story; ""it was an amusing lead-in to a very serious matter""",lede
12417,"[3, 0]","[2, 0, 0, 0, 1]",a,0.625,0.0,(of disease) capable of being transmitted by infection,contagious
12420,"[3, 0]","[2, 0, 0, 0, 1]",a,0.0,0.0,"easily diffused or spread as from one person to another; ""a contagious grin""",contagious
119577,"[2, 0]","[1, 0, 0, 1, 0]",n,0.0,0.0,a musician who play the bass viol,bassist
54689,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,nontechnical name for any of numerous edible marine and freshwater spiny-finned fishes,bass
57311,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,the member with the lowest range of a family of musical instruments,bass
78252,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,the lowest part of the musical range,bass
94292,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,the lowest adult male singing voice,bass
95863,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,the lowest part in polyphonic music,bass
103008,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,any of various North American freshwater fish with lean flesh (especially of the genus Micropterus),bass
103012,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,the lean flesh of a saltwater fish of the family Serranidae,bass
119576,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,an adult male singer with the lowest voice,bass
57003,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,a seat at the back of a vehicle (especially the seat at the back of an automobile),backseat
30820,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,the act of spitting (forcefully expelling saliva),spit
30821,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,the act of spitting (forcefully expelling saliva),spit
71497,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,a skewer for holding meat over a fire,spit
82183,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,a clear liquid secreted into the mouth by the salivary glands and mucous glands of the mouth; moistens the mouth and starts the digestion of starches,spit
116185,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,a narrow strip of land that juts out into the sea,spit
85628,"[2, 2]","[2, 0, 1, 0, 1]",n,0.0,0.0,"continuous and profound contemplation or musing on a subject or series of subjects of a deep or abstruse nature; ""the habit of meditation is the basis for all real knowledge""",meditation
85629,"[2, 2]","[2, 0, 1, 0, 1]",n,0.0,0.0,(religion) contemplation of spiritual matters (usually on religious or philosophical subjects),meditation
54431,"[0, 1]","[1, 0, 0, 0, 0]",n,0.0,0.0,any of various small silver-scaled salmon-like marine fishes,argentine
33326,"[1, 2]","[3, 0, 0, 0, 0]",n,0.0,0.0,deleting parts of publications or correspondence or theatrical performances,censorship
36862,"[1, 2]","[3, 0, 0, 0, 0]",n,0.0,0.0,counterintelligence achieved by banning or deleting any information of value to the enemy,censorship
119376,"[1, 0]","[0, 0, 1, 0, 0]",n,0.0,0.0,the sister of your father or mother; the wife of your uncle,aunty
105671,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,a small squad of policemen trained to deal with a particular kind of crime,squad
106687,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,a cooperative unit (especially in sports),squad
106770,"[2, 0]","[0, 0, 0, 0, 2]",n,0.0,0.0,a smallest army unit,squad
90075,"[21, 2]","[2, 2, 1, 12, 6]",n,0.0,0.0,a part added to a book or play that continues and extends it,sequel
98266,"[21, 2]","[2, 2, 1, 12, 6]",n,0.0,0.0,something that follows something else,sequel
122744,"[1, 1]","[1, 0, 0, 0, 1]",n,0.0,0.0,the mother of your father or mother,grandmother
122750,"[1, 1]","[2, 0, 0, 0, 0]",n,0.0,0.0,a male grandchild,grandson
86935,"[5, 0]","[0, 0, 0, 2, 3]",n,0.0,0.375,"a hazy or indistinct representation; ""it happened so fast it was just a blur""; ""he tried to clear his head of the whisky fuzz""",blur
117020,"[3, 0]","[0, 1, 1, 0, 1]",n,0.0,0.0,"a small being, human in form, playful and having magical powers",fairy
122024,"[3, 0]","[0, 1, 1, 0, 1]",n,0.0,0.125,offensive term for an openly homosexual man,fairy
9081,"[1, 1]","[0, 0, 0, 0, 2]",a,0.375,0.375,"not fair; marked by injustice or partiality or deception; ""used unfair methods""; ""it was an unfair trial""; ""took an unfair advantage""",unjust
9095,"[1, 1]","[0, 0, 0, 0, 2]",a,0.25,0.625,"not equitable or fair; ""the inequitable division of wealth""; ""inequitable taxation""",unjust
13102,"[1, 1]","[0, 0, 0, 0, 2]",a,0.125,0.625,"violating principles of justice; ""unjust punishment""; ""an unjust judge""; ""an unjust accusation""",unjust
118206,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,informal term for Canadians in general and French Canadians in particular,canuck
67407,"[1, 2]","[2, 0, 0, 0, 1]",n,0.0,0.0,a cargo ship designed to carry crude oil in bulk,oiler
67409,"[1, 2]","[2, 0, 0, 0, 1]",n,0.0,0.0,a well that yields or has yielded oil,oiler
31903,"[43, 0]","[7, 0, 1, 6, 29]",n,0.0,0.0,"the act of beginning something new; ""they looked forward to the debut of their new product line""",debut
97524,"[43, 0]","[7, 0, 1, 6, 29]",n,0.0,0.0,the presentation of a debutante in society,debut
35165,"[2, 0]","[0, 1, 0, 1, 0]",n,0.25,0.0,high fashion designing and dressmaking,couture
72515,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,a large marble used for shooting in the game of marbles,shooter
122851,"[3, 0]","[1, 0, 0, 0, 2]",n,0.0,0.0,a professional killer who uses a gun,shooter
40558,"[9, 0]","[1, 1, 0, 1, 6]",n,0.0,0.0,(Islam) a fast (held from sunrise to sunset) that is carried out during the Islamic month of Ramadan,ramadan
17036,"[2, 0]","[1, 0, 0, 0, 1]",a,0.125,0.0,"resembling or made of or suggestive of flowers; ""an unusual floral design""",floral
27377,"[2, 0]","[1, 0, 0, 0, 1]",a,0.0,0.0,"of or relating to the plant life in a particular region; ""characteristic alpine floral elements""",floral
27378,"[2, 0]","[1, 0, 0, 0, 1]",a,0.0,0.0,"relating to or associated with flowers; ""floral organs""",floral
66212,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,any of various geometric designs (usually circular) symbolizing the universe; used chiefly in Hinduism and Buddhism as an aid to meditation,mandala
102631,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,fruit (especially peach) whose flesh adheres strongly to the pit,cling
7021,"[1, 0]","[1, 0, 0, 0, 0]",a,0.0,0.0,without bias,unbiased
16414,"[1, 0]","[1, 0, 0, 0, 0]",a,0.125,0.5,"characterized by a lack of partiality; ""a properly indifferent jury""; ""an unbiasgoted account of her family problems""",unbiased
38774,"[0, 3]","[3, 0, 0, 0, 0]",n,0.0,0.0,(Roman Catholic Church) the act of a penitent disclosing his sinfulness before a priest in the sacrament of penance in the hope of absolution,confession
90729,"[0, 3]","[3, 0, 0, 0, 0]",n,0.0,0.0,a written document acknowledging an offense and signed by the guilty party,confession
90730,"[0, 3]","[3, 0, 0, 0, 0]",n,0.0,0.0,the document that spells out the belief system of a given church (especially the Reformation churches of the 16th century),confession
93026,"[0, 3]","[3, 0, 0, 0, 0]",n,0.0,0.0,a public declaration of your faith,confession
97512,"[0, 3]","[3, 0, 0, 0, 0]",n,0.25,0.375,an admission of misdeeds or faults,confession
39569,"[2, 0]","[2, 0, 0, 0, 0]",n,0.125,0.0,"helping someone grow up to be an accepted member of the community; ""they debated whether nature or nurture was more important""",rear
69501,"[2, 0]","[2, 0, 0, 0, 0]",n,0.0,0.0,"the side that goes last or is not normally seen; ""he wrote the date on the back of the photograph""",rear
77549,"[2, 0]","[2, 0, 0, 0, 0]",n,0.0,0.0,the properties acquired as a consequence of the way you were treated as a child,rear
83499,"[2, 0]","[2, 0, 0, 0, 0]",n,0.0,0.0,"the fleshy part of the human body that you sit on; ""he deserves a good kick in the butt""; ""are you going to sit on your fanny and do nothing?""",rear
108829,"[2, 0]","[2, 0, 0, 0, 0]",n,0.0,0.0,"the back of a military formation or procession; ""infantrymen were in the rear""",rear
109918,"[2, 0]","[2, 0, 0, 0, 0]",n,0.0,0.0,"the part of something that is furthest from the normal viewer; ""he stood at the back of the stage""; ""it was hidden in the rear of the store""",rear
109943,"[2, 0]","[2, 0, 0, 0, 0]",n,0.0,0.0,"the side of an object that is opposite its front; ""his room was toward the rear of the hotel""",rear
35347,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,the act of conducting a controlled test or investigation,experimentation
85735,"[1, 0]","[1, 0, 0, 0, 0]",n,0.0,0.0,"the testing of an idea; ""it was an experiment in living""; ""not all experimentation is done in laboratories""",experimentation
56375,"[1, 1]","[1, 0, 0, 0, 1]",n,0.0,0.0,a mechanical device that prevents a vessel from moving,anchor
84793,"[1, 1]","[1, 0, 0, 0, 1]",n,0.0,0.0,"a central cohesive source of support and stability; ""faith is his anchor""; ""the keystone of campaign reform was the ban on soft money""; ""he is the linchpin of this firm""",anchor
119128,"[1, 1]","[1, 0, 0, 0, 1]",n,0.0,0.0,a television reporter who coordinates a broadcast to which several correspondents contribute,anchor
86663,"[4, 0]","[1, 0, 0, 1, 2]",n,0.0,0.0,"an agenda of things to do; ""they worked rapidly down the menu of reports""",menu
90884,"[4, 0]","[1, 0, 0, 1, 2]",n,0.0,0.0,"a list of dishes available at a restaurant; ""the menu was in French""",menu
90891,"[4, 0]","[1, 0, 0, 1, 2]",n,0.0,0.0,(computer science) a list of options available to a computer user,menu
100876,"[4, 0]","[1, 0, 0, 1, 2]",n,0.0,0.0,the dishes making up a meal,menu
33021,"[6, 0]","[4, 0, 0, 0, 2]",n,0.0,0.0,the act of reducing the selling price of merchandise,discount
35075,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a job involving drudgery and confinement,treadmill
73318,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a mill that is powered by men or animals walking on a circular belt or climbing steps,treadmill
73320,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,an exercise device consisting of an endless belt on which a person can walk or jog without changing place,treadmill
5719,"[4, 0]","[0, 1, 0, 2, 1]",a,0.375,0.0,"filled with satisfaction; ""a satisfied customer""",satisfied
14534,"[4, 0]","[0, 1, 0, 2, 1]",a,0.0,0.0,"allayed; ""his thirst quenched he was able to continue""",satisfied
113735,"[3, 5]","[7, 0, 1, 0, 0]",n,0.0,0.0,a state in New England; one of the original 13 colonies; the smallest state,ri
121142,"[4, 1]","[1, 0, 0, 1, 3]",n,0.0,0.0,a performer who dances professionally,dancer
121144,"[4, 1]","[1, 0, 0, 1, 3]",n,0.0,0.0,a person who participates in a social gathering arranged for dancing (as a ball),dancer
121775,"[1, 3]","[3, 1, 0, 0, 0]",n,0.0,0.0,someone who believes in rule by an elite group,elitist
12082,"[1, 0]","[0, 0, 1, 0, 0]",a,0.5,0.25,"broadly or extravagantly humorous; resembling farce; ""the wild farcical exuberance of a clown""; ""ludicrous green hair""",ludicrous
24905,"[1, 0]","[0, 0, 1, 0, 0]",a,0.625,0.0,"incongruous;inviting ridicule; ""the absurd excuse that the dog ate his homework""; ""that's a cockeyed idea""; ""ask a nonsensical question and get a nonsensical answer""; ""a contribution so small as to be laughable""; ""it is ludicrous to call a cottage a mansion""; ""a preposterous attempt to turn back the pages of history""; ""her conceited assumption of universal interest in her rather dull children was ridiculous""",ludicrous
24230,"[0, 6]","[2, 0, 0, 1, 3]",a,0.0,0.75,"as bad as can be; characterized by human misery; ""AIDS is one of the dystopian harbingers of the global villages""- Susan Sontag",dystopian
28846,"[0, 6]","[2, 0, 0, 1, 3]",a,0.125,0.375,of or pertaining to or resembling a dystopia,dystopian
94856,"[5, 6]","[9, 0, 1, 1, 0]",n,0.0,0.0,the Altaic language spoken by Koreans,korean
118411,"[5, 6]","[9, 0, 1, 1, 0]",n,0.0,0.0,a native or inhabitant of Korea who speaks the Korean language,korean
72539,"[17, 0]","[4, 0, 1, 9, 3]",n,0.0,0.0,"a device for teasing wool; ""a teaser is used to disentangle the fibers""",teaser
73117,"[17, 0]","[4, 0, 1, 9, 3]",n,0.0,0.0,a flat at each side of the stage to prevent the audience from seeing into the wings,teaser
90057,"[17, 0]","[4, 0, 1, 9, 3]",n,0.0,0.0,an attention-getting opening presented at the start of a television show,teaser
93545,"[17, 0]","[4, 0, 1, 9, 3]",n,0.375,0.0,"a particularly baffling problem that is said to have a correct solution; ""he loved to solve chessmate puzzles""; ""that's a real puzzler""",teaser
97847,"[17, 0]","[4, 0, 1, 9, 3]",n,0.125,0.0,an advertisement that offers something free in order to arouse customers' interest,teaser
36221,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,creative activity (writing or pictures or films etc.) of no literary or artistic value other than to stimulate sexual desire,erotica
89842,"[1, 0]","[0, 0, 0, 0, 1]",n,0.0,0.0,a short novel,novella
67153,"[36, 1]","[15, 1, 2, 5, 14]",n,0.0,0.0,an open fabric of string or rope or wire woven together at regular intervals,network
67161,"[36, 1]","[15, 1, 2, 5, 14]",n,0.0,0.0,"(broadcasting) a communication system consisting of a group of broadcasting stations that all transmit the same programs; ""the networks compete to broadcast important sports events""",network
